open,volume,money,DKX,OSC,MAUDL,CHO,MACHO,AMO1,AMO2
6143.33,6638636000.0,80743682309.0,6142.282698412698,552.0000000000437,6154.99826388889,652443.4129485865,636700.9954885583,9238543.193939999,8874371.892830001
6108.45,10153616900.0,113040983147.0,6126.383103174603,-23771.24999999987,6145.035694444446,549646.1495684106,621936.8639375003,9407727.938559998,9262299.312099999
5854.07,7656432300.0,83831518529.0,6106.959476190476,-16931.89999999977,6127.965354166668,480040.1858006106,596652.4640985386,9268451.23854,9333526.270440001
5928.01,10290191400.0,108845290784.0,6098.461158730161,-4744.749999999749,6109.499569444445,443720.2250021938,567559.0442980911,9654264.33496,9591567.022750001
6052.51,9382877000.0,105755231487.0,6096.805753968253,-1287.449999999808,6094.76078472222,362700.7312681498,523200.8913497105,9844334.12512,9672856.65982
6089.66,8313265400.0,97182317720.0,6097.023357142856,816.5500000001884,6083.243777777775,287506.7753616828,462676.2466582723,10173106.83334,9705825.01364
6121.33,9729992400.0,114327774240.0,6101.083873015874,4641.100000000188,6076.209319444441,267756.5982536539,398561.7775424508,10198842.6552,9803285.29688
6159.41,8922430400.0,102685759983.0,6104.662896825397,3085.950000000048,6079.853805555552,304171.4204025287,357649.3226814687,10575927.48428,9922189.36141
6151.85,8875349500.0,105711416131.0,6107.002761904762,2093.50000000004,6090.356805555556,300052.5258850763,327651.3793622137,10513249.99122,10083757.16309
6136.96,10400553800.0,121283201419.0,6111.242142857142,5490.350000000126,6104.259500000001,326156.854326563,308057.4842496099,10823809.38986,10334071.75749
6170.66,8646787900.0,104848546513.0,6118.631984126985,8247.850000000199,6117.819430555556,371746.5203651749,309565.1157657805,10977133.96572,10575120.39953
6214.66,10902949096.000002,129773218265.0,6132.439896825395,15898.85000000013,6134.16925,652914.8200532738,370466.4565477118,11286042.84622,10742442.75071
6293.06,10108155700.0,116917914719.0,6146.879468253969,14054.40000000026,6150.921902777783,874040.6318399152,471513.7954787552,11570685.94094,11073306.71261
6289.25,10902949096.000002,131981653911.20003,6159.154253968254,10296.90000000019,6167.244854166668,965695.1025151494,581767.7424975244,12111112.6744,11312181.33281
6240.15,10015993900.0,113164040247.0,6170.092119047617,11006.30000000028,6183.323562499999,1046115.107544861,706111.5061074886,11948729.45096,11386269.42041
6258.85,10902949096.000002,131981653911.20003,6179.285055555554,7325.750000000244,6197.817965277776,1081729.587090545,832040.2949014856,12634694.2982552,11815429.26675
6227.52,10857231600.0,114075085978.0,6191.75384126984,14671.4500000001,6211.717187500001,1114150.878339701,955774.3545639064,12339761.92204,11812902.38413
6302.03,10902949096.000002,131243284609.0,6206.011095238096,13827.8000000003,6222.129319444443,1108621.425134602,1031725.455410797,12626269.31984,12098477.63039
6296.11,10902949096.000002,123988807118.0,6221.365984126985,16422.65000000025,6231.835562500001,1136132.491990417,1075407.432102546,12451390.40612,12281251.54026
6322.83,10902949096.000002,127938266172.0,6233.65696031746,10646.20000000032,6239.99559027778,1101740.644583229,1098081.689113893,12634694.2982552,12347802.18779
6242.49,10902949096.000002,131559160784.0,6235.908801587303,-2319.049999999788,6244.53205555556,993198.6344862762,1089262.276937462,12576092.09322,12468757.213675201
6165.13,8984502300.0,113335483019.0,6241.933833333334,8745.050000000356,6249.527208333333,759132.1148324413,1035496.03156111,12561300.03404,12450530.97804
6291.18,8260366300.0,107585954406.0,6251.774444444443,9075.400000000445,6254.339743055555,555677.0582987918,942417.0615542927,12088153.42998,12357211.37491
6307.17,8961769800.0,113207847055.0,6260.905277777778,8182.200000000284,6260.27134027778,482108.6248556036,837998.261507793,11872534.22872,12161962.31742
6327.03,9872488600.0,119456888913.0,6272.633714285716,11571.45000000037,6265.284326388891,442394.4032442542,722375.2467167657,11702906.68354,12224890.80408
6324.9,9117455400.0,111490643528.0,6281.878539682539,8636.20000000028,6272.524784722224,493282.7082766863,620965.5906656748,11301536.33842,11938814.21582
6354.1,8652179500.0,105733629878.0,6294.724722222222,13054.95000000028,6285.453729166667,504880.9205748443,539579.3050137714,11149499.2756,11855399.65482
6396.93,8910016600.0,116758431356.0,6305.691960317462,9163.050000000476,6299.698590277777,518483.2818930889,499471.166190546,11332948.8146,11710551.12229
6359.78,7560985100.0,94213289884.0,6311.023206349208,2962.650000000303,6312.57634722222,478551.1102630394,486616.8415179188,10953057.67118,11412795.94995
6322.63,6756758600.0,86463516864.0,6311.44930952381,-1929.199999999582,6320.307805555552,466055.8232858898,483941.3745896323,10293190.2302,10998048.45687
6274.35,7554972700.0,94698935464.0,6314.260428571429,4209.450000000379,6326.016597222218,585524.1869048462,507796.338533066,9957356.068919998,10629446.20367
6348.87,9489340100.0,123347859463.0,6324.284404761906,11381.55000000042,6331.140215277774,674771.5858926526,538044.4848023944,10309640.66062,10729569.96811
6420.57,8770409700.0,111434485531.0,6334.603325396823,9131.450000000223,6335.956493055551,744031.7512437403,577902.9565805411,10203161.74412,10768055.27936
6405.9,9555966100.0,115513787287.0,6346.61161904762,12653.45000000016,6342.91525694444,768476.5756709827,619568.5055435254,10629171.69218,10791114.68168
6451.52,9102916900.0,110910641361.0,6359.916523809523,13308.15000000002,6352.997562500001,765427.7587929601,667381.2802985142,11118114.18212,10705652.20616
6472.95,10902949096.000002,131981653911.20003,6376.529317460317,17408.25000000013,6369.910541666667,738051.9538271646,712713.9687220588,12041384.11568,10999370.0923
6530.51,10902949096.000002,131981653911.20003,6396.293349206347,19919.94999999997,6390.124416666667,734007.7123718183,737461.2229665531,12451964.15346,11380802.40704
6561.67,9523207700.0,120125205055.0,6415.871888888887,19297.25000000008,6412.085319444443,752043.1291935407,750339.8135167016,12625778.54394,11414470.14403
6550.06,10547823300.0,131981653911.20003,6436.64926984127,21487.75000000014,6435.47736111111,841481.0436257403,766581.362247033,12634694.2982552,11834722.12565
6601.34,10706180700.0,131981653911.20003,6455.06973015873,15288.85000000009,6457.692402777779,926969.375905118,792996.8289527223,12634694.2982552,12309494.26601
6554.6,9385159300.0,120912386810.0,6470.531373015871,14781.90000000013,6479.041173611113,930255.8765944913,820468.1819196454,12634694.2982552,12468757.213675201
6579.89,10254740000.0,131981653911.20003,6490.247785714285,20541.95000000009,6498.853729166668,968463.2876005983,858870.0708818844,12634694.2982552,12468757.213675201
6616.7564,10902949096.000002,131981653911.20003,6511.453079365078,18333.70000000014,6518.195500000002,997628.4365030369,902806.8582370895,12634694.2982552,12468757.213675201
6616.7564,10472243700.0,131981653911.20003,6531.633079365078,20542.80000000008,6537.287743055555,1035697.703845318,950082.6206790513,12634694.2982552,12468757.213675201
6616.7564,10902949096.000002,131981653911.20003,6551.196230158729,17792.05000000029,6554.976687500001,1065625.336636813,987440.0028475616,12634694.2982552,12468757.213675201
6616.7564,10902949096.000002,131981653911.20003,6564.727404761906,11406.65000000017,6571.350604166665,1041185.15141762,1006475.965432982,12634694.2982552,12468757.213675201
6616.13,8885059700.0,110670656817.0,6579.219722222223,14819.30000000002,6586.433854166668,1011501.819413689,1020016.955902845,12634694.2982552,12468757.213675201
6616.7564,9351872100.0,117508671750.0,6591.78642857143,10176.10000000013,6598.777611111112,942922.3473454807,1015760.132526993,12634694.2982552,12468757.213675201
6616.7564,10197248600.0,126534090097.0,6604.041430476191,13972.65000000016,6601.590012222223,843536.5126922326,990078.1452251944,12634694.2982552,12468757.213675201
6616.7564,9893749300.0,121143624354.0,6604.041430476191,4263.350000000082,6601.590012222223,746886.2578403894,941942.9042243706,12198683.74468,12468757.213675201
6591.15,8523646900.0,103274189389.0,6604.041430476191,-868.0499999999483,6601.590012222223,660665.6512700776,874449.6233299118,11582624.64814,12468757.213675201
6560.14,7782925000.0,97438346165.0,6604.041430476191,-9411.350000000039,6601.590012222223,510001.7599163135,785919.0580796953,11317978.4351,12468757.213675201
6484.34,6776594500.0,82514551821.0,6601.897230158731,-6886.149999999998,6601.590012222223,423608.9506359883,687936.9132834134,10618096.03652,11751091.87432
6523.5,7517127200.0,94752430763.0,6599.902857142856,-1292.549999999937,6601.590012222223,325000.3516693828,584949.9140040638,9982462.84984,11333400.13711
6577.43,7462589200.0,94419077217.0,6598.132976190476,-3314.350000000104,6594.627611111112,233012.0290511143,483195.833397212,9447971.9071,10823327.82589
6572.45,7093629400.0,91769780478.0,6597.879404761904,-151.1500000000524,6587.494958333332,192228.6392406467,390752.8969639206,9217883.72888,10400254.18851
6616.7564,8641966900.0,110668639557.0,6604.041430476191,6791.399999999703,6584.375284722223,136536.7822615253,303398.0854624959,9482489.596719999,10400234.01591
6616.7564,8700518600.0,111479285756.0,6604.041430476191,8834.299999999894,6590.116319444443,124876.5543491887,239210.5512013086,10061784.27542,10339940.15597
6616.7564,9074605300.0,120911021266.0,6604.041430476191,4636.549999999897,6599.953513888887,67359.66870787647,179835.6708799542,10584956.08548,10283709.46766
6616.7564,7796096200.0,99226610301.0,6604.041430476191,3397.049999999945,6601.590012222223,54464.19081270974,134746.310737176,10681106.74716,10064539.32713
6616.7564,7292562100.0,94892307593.0,6604.041430476191,7790.849999999773,6601.590012222223,56461.9086479703,105321.290669985,10743557.28946,9980720.50917
6616.7564,8587104800.0,109216606951.0,6604.041430476191,-1118.049999999948,6601.590012222223,107721.6226905305,91236.78791163217,10714516.63734,10098503.11703
6604.33,5941924700.0,78773100832.0,6604.041430476191,-1589.700000000175,6601.590012222223,107162.0170717062,86340.9937133304,10060392.93886,10061088.60714
6612.49,7337096600.0,88963265926.0,6604.041430476191,-5935.000000000127,6601.590012222223,79354.73252073023,78754.02340858623,9421437.83206,10003196.95877
6553.87,7261579000.0,85253455867.0,6604.041430476191,-11285.10000000015,6601.590012222223,52743.34758723387,76317.96988848015,9141974.743379999,9911540.745269999
6489.79,6047931600.0,77533389311.0,6604.041430476191,-4029.999999999927,6601.590012222223,24343.6957214158,71297.88737326441,8794796.37774,9769176.833599998
6569.79,6048195300.0,79350010217.0,6604.041430476191,387.4500000000808,6601.590012222223,23509.29059009114,65805.78436361847,8197464.44306,9455990.540199999
6605.52,5917131400.0,78606997172.0,6604.041430476191,-423.450000000048,6601.590012222223,-5055.752135883551,47009.55522588241,8194142.369859999,9127267.65436
6596.79,5864690200.0,80183428258.0,6604.041430476191,4288.449999999921,6601.395659722221,30058.92313323775,34159.03956947057,8018545.6165,8719991.72428
6616.7564,7490589400.0,104752208937.0,6604.041430476191,6393.049999999948,6600.933597222222,26089.91792846238,25281.57047075918,8408520.677900001,8775247.710640002
6616.7564,6792114100.0,90443686927.0,6604.041430476191,1987.049999999817,6601.590012222223,-11388.98642316833,14592.84813569245,8666726.63022,8730761.50398
6616.7564,8376417500.0,109249594174.0,6604.041430476191,-10027.55000000025,6601.590012222223,-39290.07407769095,3987.219835841873,9264718.309360001,8731091.37621
6496.69,6226143600.0,88141843094.0,6603.482619047619,-5380.0000000002,6601.590012222223,-38266.15752227185,-6308.688182884129,9455415.2278,8824778.798829999
6559.52,6463277600.0,92988635163.0,6598.612515873016,-5955.05000000021,6601.590012222223,5611.926689341664,-4530.741712015122,9711519.3659,8865032.4912
6541.61,6755234700.0,90871972558.0,6588.138555555557,-12342.75000000025,6598.997201388887,58851.03642305778,267.9438362878282,9433914.63832,8921217.65811
6477.82,6825710200.0,89315916521.0,6571.889801587302,-17256.35000000029,6585.822104166672,69857.03626503027,7562.463559050113,9411359.230200002,9039042.930209998
6432.07,6671760000.0,93924410675.0,6560.829111111111,-8008.000000000266,6570.613736111114,85186.0481657472,23658.30265720228,9104855.560220001,9184786.93479
6508.21,7237767400.0,97329814711.0,6555.737857142856,-3156.300000000283,6558.868923611112,110700.0229126762,48656.65215559702,9288614.992560001,9372015.11018
6544.59,7380679800.0,101625899478.0,6553.687206349207,-1657.400000000325,6550.536145833339,97941.61628595443,71357.94779030162,9461360.278859999,9586439.82238
6562.36,6881846600.0,93514199765.0,6555.036238095237,3547.349999999733,6546.276493055557,93270.42130928091,85967.69689362477,9514204.823000003,9474059.73066
6599.65,8001249700.0,112205348031.0,6560.511801587302,6877.349999999751,6547.11485416667,131740.386243442,98115.92186368897,9971993.4532,9691676.3417
6616.7564,8459671200.0,122270419658.0,6568.870492063493,9616.349999999784,6556.099368055551,200994.5602198163,119972.1758561529,10538913.63286,9821884.59654
6616.7564,8474906100.0,120407808369.0,6574.286365079365,3938.499999999749,6567.237520833333,227552.9037052047,143699.9851127288,11000473.50602,10144544.24929
6592.76,7394918100.0,107724900824.0,6572.577031746031,-3617.600000000311,6576.290520833336,241195.9252169792,165449.3021634463,11122453.53294,10291906.9059
6529.31,6794015900.0,97928408033.0,6569.984896825395,-1837.150000000292,6582.391430555551,273658.427186548,194735.4373135453,11210737.6983,10362471.26065
6549.22,8901897200.0,115827869491.0,6555.846817460318,-20426.75000000027,6579.855708333332,277225.8745036151,225394.6795126006,11283188.1275,10627590.79035
6330.9,7006670500.0,95164685557.0,6538.757555555554,-12405.80000000027,6570.260423611115,293071.7267867604,252283.2362698207,10741073.44548,10639993.53917
6420.39,6775458000.0,97778880445.0,6527.92061904762,-9354.55000000029,6553.599145833337,300192.8158122649,268816.2788685621,10288494.887,10644484.19651
6456.32,7089592400.0,99818243008.0,6517.819857142857,-10003.3000000004,6535.457284722226,327269.6968365497,285435.7443904531,10130361.73068,10626407.63181
6427.58,7500973200.0,104105221545.0,6497.797230158732,-24509.20000000024,6512.271354166671,289078.310100698,293416.1418710729,10253898.00092,10732317.84961
6250.06,5904905600.0,82258346140.0,6474.481047619048,-22393.30000000027,6485.247000000004,217710.4498321122,284091.4789786671,9582507.5339,10432847.8307
6269.23,5940749100.0,78092823001.0,6447.027436507936,-29155.25000000025,6456.728624999996,77465.5853971073,250798.0974609149,9241070.282780001,9991071.86413
6188.09,5647823400.0,71418772703.0,6425.518238095236,-17374.75000000022,6429.522923611115,-1417.3784589594,201716.5799199621,8713868.127940001,9501181.50747
6293.25,7656391500.0,94409003342.0,6409.747722222222,-14295.85000000025,6403.904090277782,-48900.96299636277,143534.2834518576,8605683.33462,9368022.53265
6303.92,6088335500.0,77704182844.0,6392.342944444446,-18683.30000000024,6378.144937500004,-137260.9743364881,66112.5049230181,8077662.5606,9165780.28076
6259.96,5474628200.0,72064723367.0,6377.482880952381,-12831.45000000022,6359.323125000004,-90847.30533722288,2791.569016697846,7873790.105140001,8728148.81952
6311.22,6018816900.0,79301552972.0,6363.213833333332,-15353.05000000017,6344.974159722224,-136540.8082071358,-56250.30732317685,7897964.70456,8569517.493669998
6265.79,6969023200.0,87408924597.0,6338.713579365081,-27928.90000000025,6333.241930555557,-221196.3754921744,-106027.3008047239,8217767.74244,8465817.93519
6116.16,6026721300.0,74993647698.0,6312.86361111111,-21995.45000000016,6319.201944444446,-282049.2552174947,-152799.2802644799,7829460.629559999,8217571.982089999
6156.35,5309797200.0,69245091449.0,6289.285111111109,-23349.05000000017,6302.373930555556,-247902.7130730983,-185966.2386106025,7660278.801659999,7868970.681129998
6128.12,5557924400.0,72390389048.0,6271.100126984129,-14391.65000000012,6285.178784722223,-188959.5899619271,-194582.6745481756,7666792.11528,7770291.110209999
6214.64,6111290600.0,77392024898.0,6263.158214285713,-4163.450000000103,6269.055118055556,-61356.04080477235,-189667.4637927668,7628601.553799999,7763283.129180001
6281.14,5661439700.0,73964805523.0,6255.92007936508,-7552.950000000146,6255.006312500002,-7620.926431944768,-168180.8168302353,7359719.172319999,7788743.457380001
6224.78,5035200100.0,64676017755.0,6250.685309523809,-1828.850000000239,6247.568736111115,10377.84544066561,-129585.1133414292,7153366.57346,7491413.60151
6273.61,5575924000.0,72497810176.0,6249.485611111109,206.2999999998283,6245.984173611117,65442.60739346431,-71669.80290626833,7218420.947999999,7439349.87483
6274.1,6193811200.0,77690464896.0,6245.656063492062,-3994.800000000123,6248.747027777782,26125.12746753846,-25998.49614949583,7324422.46496,7495607.29012
6229.74,5377219000.0,67137249169.0,6239.118793650794,-6405.900000000202,6250.091645833335,57521.19400594325,15081.63451181608,7119326.950379999,7373964.25209
6200.93,5263930800.0,65186684817.0,6236.572896825398,-255.3500000001804,6249.987381944445,174110.1177047902,54325.99426340938,6943764.536259999,7151741.854289999
6244.06,5781453200.0,69446005873.0,6233.219103174602,-4242.950000000201,6247.213854166667,224592.9831057285,93028.31251968839,7039164.298619999,7096265.436040001
6191.78,5924585900.0,73900048518.0,6230.657904761904,-148.9000000002306,6243.758347222229,265541.7260487723,135555.6259543727,7067209.065459999,7142815.00673
6236.23,5501064400.0,70736577942.0,6231.406460317464,464.8499999997512,6239.614256944446,275285.4581114161,170529.4344073647,6928131.326380001,7126276.89567
6244.86,6126471200.0,75604344578.0,6228.021896825398,-5219.350000000213,6235.012833333335,218057.5540115393,202518.1721646985,7097473.23456,7108400.09247
6179.56,5767165600.0,69117514462.0,6224.838071428569,-1367.55000000021,6232.289576388891,228752.8666406068,231056.7842704755,7176089.82746,7059927.18186
6213.24,6419752900.0,78009656616.0,6221.009999999999,-5341.450000000259,6227.882479166663,221426.4085060769,238942.8327373567,7347362.842320001,7193263.57047
6163.96,6587754200.0,78010228451.0,6217.560388888889,-1933.700000000135,6224.539527777779,197857.3027430782,234486.8860102478,7429566.44098,7248387.753219999
6201.46,5716563100.0,71841804485.0,6218.877555555556,3049.249999999483,6221.105520833335,208032.6300723499,224902.036680844,7451670.97184,7189901.149110002
6263.15,7303223500.0,88153985316.0,6227.970452380952,10927.19999999972,6221.727986111113,239578.1798479019,218950.8236369256,7702663.786599999,7400068.51058
6331.72,8393674500.0,103454686368.0,6241.773047619045,15252.49999999951,6228.158395833335,237954.1116796376,222266.9165816089,8389407.22472,7782748.526090001
6380.27,8054369000.0,102929659396.0,6258.3088015873,16956.84999999976,6241.092895833332,295632.7675355612,233413.5667307681,8887807.28032,8117585.061320001
6414.77,8158101800.0,97642297444.0,6274.767190476191,15519.94999999979,6260.238868055556,309999.9196320867,248175.8185851029,9280448.66018,8355007.55058
6413.87,8947692900.0,106389590370.0,6291.342555555555,17197.74999999981,6283.652416666664,364670.4933255187,275978.0170155095,9971404.377880001,8711537.67486
6441.68,7557321700.0,92837783216.0,6308.34373015873,16356.84999999976,6309.402125000005,469725.8532750908,319593.554215966,10065080.33588,8883872.06124
6443.46,8096697400.0,98938304429.0,6320.9921984127,11512.19999999976,6332.184097222224,530369.988307473,368058.8556258947,9974752.6971,9182079.960910002
6391.9,7877007100.0,91569210698.0,6333.032873015874,12769.69999999974,6351.058763888889,643968.0413428427,435727.8439030954,9747543.723140001,9317675.501729999
6418.83,7783455800.0,89777057638.0,6344.090388888888,9536.249999999472,6364.422555555553,740350.3284574664,509847.4373900795,9590238.92702,9435343.7936
6391.37,9147403200.0,110512921326.0,6343.854888888889,-5150.850000000537,6369.820666666669,764305.3510902817,585565.0092997795,9672705.54614,9822054.96201
6245.15,7916973400.0,96364861655.0,6341.701023809525,-881.5500000005159,6368.575263888892,757342.4009477888,651010.3272368241,9743247.114920001,9904163.7254
6288.02,8419550300.0,99694461862.0,6337.901626984128,-4329.650000000493,6361.119875000005,736215.5416639105,695425.2753016269,9758370.26358,9866561.48034
6253.06,6501529300.0,76896813455.0,6334.904404761904,-2832.850000000235,6351.482298611114,687021.2400131738,721533.8172525773,9464922.31872,9606233.020929998
6284.6,7180674200.0,84263163776.0,6331.914976190475,-4444.250000000284,6338.702486111112,644680.9785973676,721652.6401283314,9354644.44148,9472441.684249999
6264.76,7276116900.0,85475484245.0,6332.599206349209,2557.949999999801,6327.36951388889,590830.7235257546,696732.7059730461,8853895.699860001,9263300.623
6342.69,6675388600.0,80539655636.0,6335.574944444445,2446.899999999732,6321.085673611112,517271.2585030338,655560.3572085043,8537391.579480002,9140319.3472
6353.3,7734772700.0,94754084073.0,6340.523182539684,5506.149999999707,6320.723993055552,477649.279595877,608944.8369831862,8438584.023699999,9098477.14364
6386.8,8108293700.0,95990443459.0,6345.870071428571,3300.299999999697,6325.360972222221,382844.2948133382,550049.6291747569,8820456.623780001,9142689.47125
6374.1,6900454900.0,82476800609.0,6349.445150793652,2494.499999999698,6332.688631944439,310390.9019516548,487277.9061645043,8784729.36044,9069686.900960002
6385.04,8403116100.0,96862079562.0,6347.606801587301,-5175.800000000345,6340.878180555553,313006.6923781545,431998.8584613021,9012461.26678,8933178.483320002
6301.35,7069968800.0,81577586589.0,6343.334317460317,-4725.850000000446,6346.064541666662,300662.4160345383,383637.4738794326,9033219.88584,8785305.732660001
6277.74,8073349500.0,88106213761.0,6329.905968253968,-16141.30000000032,6344.73358333333,255789.6264356077,340057.2018681965,8900262.479600001,8669423.25165
6181.0,9496852400.0,102122046942.0,6301.686158730159,-34437.35000000043,6330.345416666664,128634.4761607437,281888.0679623386,9022894.549260002,8921675.58652
5937.62,8374756100.0,89557325620.0,6266.868682539683,-30364.35000000038,6304.997826388883,77124.0868267375,230934.6999645718,9164505.04948,8974617.20496
5927.74,7404651900.0,79277070536.0,6234.915539682538,-28787.55000000046,6270.376652777773,8951.344203668647,180694.7736732419,8812804.868959999,8912633.06787
5886.35,9234070900.0,95655940855.0,6185.893793650796,-39872.43800000014,6223.655944444446,-148450.5091455604,103785.240085955,9094371.95428,9063795.92006
5805.97,8523599700.0,88965422773.0,6136.21611111111,-39872.43800000014,6165.878749999996,-361031.6142497237,-6497.098294754668,9111556.13452,9005909.30706
5695.67,6244479700.0,66338245095.0,6091.082523809524,-39872.43800000014,6104.268937499998,-518780.5086000117,-135592.1208006899,8395880.097579999,8709387.32342
5631.96,8431884200.0,82291670302.0,6033.352928571428,-39872.43800000014,6041.615305555559,-630283.3341486473,-273497.5922631537,8250566.99122,8707536.02035
5581.71,5724649400.0,61430758213.0,5986.967317460316,-39872.43800000014,5982.015826388892,-630283.3341486473,-427624.3335959825,7893640.744760001,8353222.80686
5731.15,5720863400.0,62790499693.0,5951.760817460317,-34622.10000000041,5926.341986111113,-630283.3341486473,-593682.0226876985,7236331.92152,8165351.937900001
5741.88,4926065240.0,47294105790.54,5919.286634920632,-30270.95000000036,5884.157256944443,-630283.3341486473,-598014.1230756808,6306823.112000001,7709189.623260001
5800.95,5963610700.0,61991950413.0,5899.332317460318,-16125.60000000067,5856.378430555555,-630283.3341486473,-598014.1230756808,6219897.218359999,7307888.657970001
5877.72,6214785000.0,64825103161.0,5884.694500000001,-12057.10000000054,5841.440284722219,-630283.3341486473,-598014.1230756808,5870565.87554,7060566.43338
5926.42,8307398700.0,92064854906.0,5882.319214285712,2732.699999999477,5843.579381944443,-630283.3341486473,-598014.1230756808,6483247.8094,7188444.277080001
6025.88,7702215800.0,90285128512.0,5883.647785714285,2542.899999999463,5856.792062499997,-630283.3341486473,-598014.1230756808,7033140.385779999,7134736.153650001
5967.9,7098691700.0,82266508208.0,5885.342888888891,5707.999999999447,5878.239631944444,-443052.3548157538,-598014.1230756808,7828670.903999999,7067747.007999999
5987.36,7310177300.0,86470400022.0,5893.628134920636,13824.49999999944,5902.794124999999,-183976.5218522708,-598014.1230756808,8318239.896179999,7269068.55727
6053.48,7343482900.0,86135000103.0,5904.211960317462,12072.94999999976,5928.661090277777,99479.35004343081,-513318.0556499101,8744437.83502,7307501.85528
6066.68,6732469300.0,82113731232.0,5916.185650793652,14077.84999999976,5952.523374999997,310792.0032209656,-305542.6088220237,8545415.361539999,7514331.58547
6077.37,8349576700.0,99900152655.0,5935.622587301586,23000.0000000001,5973.59177083333,568073.2085772651,-59719.71029503985,8737715.8444,7885428.11509
6133.95,7459412900.0,84935051857.0,5954.255317460316,17670.3999999997,5992.058590277775,772377.5505377585,187282.2059519001,8791086.717379998,8309878.810689999
6073.67,6788991100.0,76733020342.0,5973.503269841269,21438.54999999976,6008.657513888883,870524.02521838,406211.6026242547,8596339.12378,8457289.509979999
6131.12,8592834100.0,98413231492.0,5999.073873015875,23000.0000000001,6025.706611111112,1026501.995596547,607958.0221990583,8841903.751559999,8793170.79329
6230.81,9766227600.0,117237502377.0,6033.795611111112,23000.0000000001,6045.956368055556,1154385.647552358,783775.7384505455,9544379.17446,9044897.268
6285.8,8480475800.0,97523497130.0,6064.539746031745,23000.0000000001,6069.117756944443,1195791.5876957597,931529.0180748539,9496846.063959999,9117280.954179998
6234.24,7546663300.0,87185225281.0,6087.82776984127,19581.69999999982,6091.329791666666,1169829.759013076,1031821.776480822,9541849.53244,9166468.124909999
6172.85,7217392100.0,82975054448.0,6106.684873015873,16592.54999999985,6111.466756944444,1098938.682263053,1086248.631768372,9666690.214559998,9131514.669170002
6181.38,6507353400.0,75643387216.0,6120.435992063491,10255.49999999985,6128.555486111111,1011716.336064499,1109780.683576058,9211293.32904,9026598.5403
6142.52,6723321400.0,78681889716.0,6131.644023809525,8733.849999999802,6141.471645833334,942530.4492896154,1095785.425858237,8440181.075819999,8992280.12514
6109.6,6747566200.0,78423733546.0,6140.695952380952,8537.099999999828,6148.089284722223,833384.6576395553,1042285.260872769,8058185.80414,8777515.934049997
6182.11,7948716100.0,92526116108.0,6147.298190476191,2215.249999999833,6150.157534722221,736970.141193279,965561.6709105135,8165003.62068,8853426.57656
6130.05,6740744100.0,78135866726.0,6148.795992063495,-1709.250000000156,6148.883902777779,619112.1323854486,873775.3998059089,8068219.86624,8867455.0404
5913.37,10902949096.000002,121045067671.0,6121.511150793652,-32564.60000000006,6137.234215277777,397158.5981097189,756812.0524470191,8976253.47534,9093773.402190002
5715.35,8477291300.0,91809710463.0,6095.660587301588,-20350.00000000009,6118.847354166668,245636.4711326477,629132.0749583776,9238809.89028,8839495.48305
5956.24,8919927100.0,106538869536.0,6087.123246031746,-7290.050000000156,6097.870645833335,140532.3937084608,495465.7323615185,9801112.61008,8929649.207109999
5962.56,7529909400.0,90975268229.0,6075.100611111114,-13181.3500000002,6076.908666666666,78388.58956011206,369633.0543482782,9770095.6525,8967549.63659
5993.97,6881373500.0,82742504256.0,6067.506190476191,-6752.55000000052,6056.285749999999,45655.98880442081,254414.0289501341,9862228.4031,8965224.134669999
6052.18,7304648900.0,94445331821.0,6067.130087301589,943.449999999757,6040.537833333332,55291.09515065176,160443.8560776696,9330233.686099999,9153243.580719998
6127.23,8543383300.0,109910556974.0,6069.677507936508,1376.14999999978,6039.008145833333,54195.50012837781,103283.3397474447,9692250.61632,9465530.2533
6039.07,7174988300.0,87808371289.0,6064.889126984128,-4419.500000000244,6044.511131944443,48130.72615673486,70365.71558479268,9317640.651379999,9559376.630730001
6077.65,6726019800.0,83134527958.0,6059.124833333333,-8277.500000000236,6051.372277777779,62211.43890363257,57312.22311732138,9160825.84596,9465460.749230001
5994.35,6485182000.0,79255887033.0,6050.938420634922,-6952.200000000266,6056.001229166664,122373.3024111534,64643.00859249561,9091093.5015,9476660.952300001
6032.49,6942099000.0,81611900906.0,6046.611277777778,-2427.000000000317,6060.556875000001,359274.0211997805,116912.6806583871,8834424.883200001,9082329.28465
6082.03,6624885900.0,81079826331.0,6047.381634920634,905.8499999996457,6062.273861111113,452263.8775442054,183074.8110573147,8257810.27034,8975030.443330001
6073.77,6052424000.0,72705100810.0,6046.177341269842,-1608.050000000367,6060.047222222219,472132.7407261953,252731.0178236182,7955744.860760001,8636692.75607
6073.84,5415763600.0,66885602110.0,6044.122166666667,-3211.400000000413,6057.379597222226,485386.5466868803,325606.9879119738,7630766.343800001,8395796.09488
6018.17,7098586100.0,87151671406.0,6039.809198412699,-3850.900000000365,6054.714458333337,476454.2567914934,394647.4575599509,7788682.031260001,8439887.76638
6024.55,7192025800.0,88004229071.0,6029.164222222223,-14728.65000000047,6048.86472916667,370905.0683906311,436069.4185565314,7916528.59456,8375476.738879999
5925.84,7620171200.0,98199217832.0,6019.935039682538,-5832.800000000407,6039.76657638889,336061.0831201239,432200.595543254,8258916.424579998,8258363.347459999
5965.24,7599855600.0,99648952359.0,6017.096277777779,-1580.950000000485,6028.600243055556,298135.0810202621,406512.4627892633,8797793.455559999,8376769.158159999
