,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
10843,US,On Deck Capital,ONDK,1.83,,,,,,,,,107997708.0
10844,US,溶瘤生物科技,ONCY,1.26,-0.02,-1.5625,-22.7,467880.0,590291.0,0.64,,,92482547.0
10845,US,Oncternal医疗,ONCT,0.591,-0.007,-1.1706,-40.9,1002624.0,519306.0,1.7,,,34850621.0
10846,US,OncoSec医疗,ONCS,0.2772,,,,,,,,,1652822.0
10847,US,Onconetix,ONCO,0.21,0.02,10.5263,16.67,4794568.0,1035577.0,25.7,,,3917637.0
10848,US,星火治疗,ONCE,113.57,,,,,,,,,4375090500.0
10849,US,Old National Bancorp,ONB,17.18,0.22,1.2972,-0.8,2382379.0,40836488.0,0.81,7.731,3.26,5027228780.0
10850,US,安森美半导体,ON,85.47,1.46,1.7379,37.04,3223567.0,274952663.0,0.75,16.542,,36811722761.0
10851,US,OMNIQ,OMQS,0.6599,-0.0093,-1.3897,-84.88,10292.0,6826.0,0.1,,,7040796.0
10852,US,欧诺瓦化学,OMN,10.14,,,,,,,,,455533487.0
10853,US,Singular Genomics,OMIC,0.415,-0.014,-3.2634,-79.35,221342.0,91650.0,0.3,,,30454572.0
10854,US,欧麦斯-麦能医疗,OMI,19.56,-0.4,-2.004,0.15,601364.0,11841156.0,0.79,,,1496360401.0
10855,US,Ohmyhome,OMH,1.61,-0.01,-0.6173,-59.75,40258.0,64295.0,0.21,,,30946428.0
10856,US,Omega Therapeutics,OMGA,3.07,0.6,24.2915,-46.23,411741.0,1190180.0,0.75,,,169285443.0
10857,US,OneMain Holdings,OMF,49.45,0.43,0.8772,63.86,591628.0,29267682.0,0.49,9.136,8.125,5929258833.0
10858,US,奥德赛海洋探索,OMEX,4.19,0.61,17.0391,7.99,1087963.0,4410446.0,5.44,128.844,,83724165.0
10859,US,奥麦罗制药,OMER,3.59,-0.04,-1.1019,58.85,1155416.0,4254861.0,1.84,11.291,,225687113.0
10860,US,OptMed,OMED,0.89,,,,,,,,,34434179.0
10861,US,欧米加蛋白食品,OME,22.0,,,,,,,26.829,,494536416.0
10862,US,Omnicell,OMCL,38.78,-0.44,-1.1219,-23.09,224912.0,8752523.0,0.49,,,1763302401.0
10863,US,宏盟集团,OMC,86.7,0.62,0.7203,9.81,865556.0,75030836.0,0.44,12.297,3.254,17160892539.0
10864,US,耆卫资产管理,OMAM,15.35,,,,,,,383.75,2.3226,1705990300.0
10865,US,"One Madison Corporation Units, each consisting of one Class A ordinary share, $0.0001 par value, and one half of one warrant",OMAD.UN,10.85,,,,,,,,,325500000.0
10866,US,One Madison,OMAD,9.88,,,,,,,,,407550000.0
10867,US,墨西哥中北部机场,OMAB,84.66,1.39,1.6693,44.02,21856.0,1847534.0,0.04,14.297,5.094,4128355499.0
10868,US,耆卫资产管理5.125%债2031,OMAA,24.1299,,,,,,,0.0,5.3475,119700000.0
10869,US,Outset Medical,OM,5.64,0.2,3.6765,-78.16,520158.0,2925622.0,1.04,,,283153775.0
10870,US,Olaplex Holdings,OLPX,2.46,0.03,1.2346,-52.78,695512.0,1713980.0,0.11,19.855,,1610643308.0
10871,US,OLP房产信托,OLP,22.48,0.18,0.8072,10.36,50095.0,1122045.0,0.24,20.121,7.989,473556734.0
10872,US,Olo,OLO,5.87,0.11,1.9097,-6.08,661196.0,3876832.0,0.4,,,963729732.0
10873,US,欧林,OLN,55.15,1.25,2.3191,5.76,755557.0,41658170.0,0.62,11.192,1.505,6758610275.0
10874,US,Olema,OLMA,14.6,0.82,5.9507,495.92,669553.0,9587603.0,1.22,,,799639080.0
10875,US,Ollie's Bargain,OLLI,74.12,2.4,3.3463,58.24,803745.0,59248254.0,1.3,28.884,,4565219201.0
10876,US,Olink Holding AB,OLK,25.18,0.01,0.0397,-0.79,496383.0,12519465.0,0.4,,,3130949564.0
10877,US,OmniLit Acquisition,OLIT,8.44,,,,,,,382.95,,51819203.0
10878,US,通用显示器,OLED,191.68,2.17,1.1451,79.03,174308.0,33428635.0,0.37,44.03,0.73,9077596008.0
10879,US,欧德兰银行,OLBK,28.83,,,,,,,13.336,,490267008.0
10880,US,The OLB Group,OLB,0.813,-0.036,-4.2403,-3.09,61769.0,49471.0,0.4,,,12466605.0
10881,US,ALP-OL,ALP-OL,25.05,,,,,,,,,
10882,US,Okyo Pharma,OKYO,1.82,0.04,2.2472,-98.53,12597.0,22915.0,0.04,,,60489611.0
10883,US,Okta,OKTA,91.72,2.36,2.641,34.23,2321468.0,211983401.0,1.4,,,15165469173.0
10884,US,欧尼克,OKE,71.14,0.98,1.3968,14.69,1971148.0,140036335.0,0.34,16.873,4.435,41442659217.0
10885,US,Oil States,OIS,7.12,0.19,2.7417,-4.56,493485.0,3500576.0,0.77,46.356,,454890933.0
10886,US,国际海洋工程,OII,22.27,0.67,3.1019,27.33,490885.0,10900222.0,0.49,29.514,,2243155927.0
10887,US,OI,OIBR.C,0.8146,,,,,,,,,944362033.0
10888,US,欧文斯伊利诺玻璃,OI,17.26,0.5,2.9833,4.16,3297746.0,56736682.0,2.13,7.028,,2670592905.0
10889,US,Ohr制药,OHRP,5.39,,,,,,,,0.0,15249647.0
10890,US,Omega Healthcare,OHI,30.47,-0.23,-0.7492,19.18,1033377.0,31562193.0,0.42,32.072,8.569,7464954657.0
10891,US,One Horizon Group,OHGI,0.0155,,,,,,,,,1370222.0
10892,US,OHA投资公司,OHAI,1.315,,,,,,,,,26526695.0
10893,US,OPY Acquisition,OHAA,10.47,0.03,0.2874,4.49,6430.0,67390.0,0.12,,,55347907.0
10894,US,One Gas,OGS,64.82,-0.24,-0.3689,-11.26,247783.0,16132106.0,0.45,15.798,4.008,3594531521.0
10895,US,Organon,OGN,14.13,0.22,1.5816,-46.23,4166368.0,58744616.0,1.63,6.174,7.912,3611719294.0
10896,US,Organigram Holdings,OGI,1.38,0.12,9.5238,-56.88,1316253.0,1761022.0,1.62,,0.0,112003560.0
10897,US,Oragenics,OGEN,5.38,0.1,1.8939,-14.51,6287.0,34018.0,0.24,,0.0,13823291.0
10898,US,OGE Energy,OGE,34.98,-0.06,-0.1712,-7.41,1093404.0,38343184.0,0.55,15.93,4.746,7006051993.0
10899,US,洋葱,OG,0.238,,,,,,,,,25017994.0
10900,US,OFS CAPITAL CORPORATION 6.50% NTS 31/10/24 USD25,OFSSZ,25.19,,,,,,,,6.7765,43830600.0
10901,US,OFS Capital Corporation,OFSSL,25.17,,,,,,,0.075,6.5746,47823000.0
10902,US,OFS Capital,OFS,11.24,0.22,1.9964,24.82,63096.0,707530.0,0.47,24.777,11.922,150594397.0
10903,US,欧美佳福莱克斯,OFLX,79.89,-0.63,-0.7824,-13.17,10176.0,813367.0,0.1,36.565,1.64,806435385.0
10904,US,Orthofix Medical,OFIX,13.78,-0.43,-3.026,-32.88,1111710.0,15373562.0,3.02,,,506506044.0
10905,US,东方金融集团,OFG,38.29,0.54,1.4305,42.42,114280.0,4370010.0,0.24,9.92,2.267,1801843392.0
10906,US,Corporate Office,OFC,24.94,,,,,,,14.736,4.487,2806616565.0
10907,US,欧洲对冲100%美元指数,OEUH,26.8202,,,,,,,0.0,,17511000.0
10908,US,猎户能源系统,OESX,0.9029,-0.0071,-0.7802,-50.39,57386.0,51884.0,0.18,,,29355284.0
10909,US,Orbital Energy,OEG,0.6431,,,,,,,,,67707337.0
10910,US,Orion,OEC,28.31,0.34,1.2156,59.51,204707.0,5790462.0,0.35,14.831,0.374,1643229603.0
10911,US,Osisko Development,ODV,3.02,0.0,0.0,-29.77,69924.0,207442.0,0.08,,,253975450.0
10912,US,Odonate治疗,ODT,1.12,,,,,,,,,43109176.0
10913,US,欧迪办公,ODP,58.3,1.63,2.8763,28.02,221157.0,12828718.0,0.59,11.291,,2179142006.0
10914,US,Old Dominion Freight,ODFL,416.0,3.03,0.7337,47.23,312754.0,130143043.0,0.29,36.588,0.386,45391280064.0
10915,US,ODDITY Tech,ODD,47.735,0.535,1.1335,36.39,392358.0,19208465.0,0.69,51.396,,2711704437.0
10916,US,美国石油勘探,ODC,69.41,-0.56,-0.8003,111.95,17596.0,1219119.0,0.24,14.461,1.616,506888736.0
10917,US,Oncocyte,OCX,2.53,-0.06,-2.3166,-60.58,3522.0,9135.0,0.04,,0.0,20899728.0
10918,US,Ocuphire Pharma,OCUP,2.97,0.22,8.0,-15.86,472891.0,1377670.0,2.09,2.339,,67233672.0
10919,US,Ocular Therapeutix,OCUL,4.39,0.25,6.0386,56.23,1167933.0,5085723.0,1.06,,,483859768.0
10920,US,Eightco Holdings,OCTO,0.4825,0.0011,0.2285,-83.1,63253.0,29974.0,1.46,,0.0,2091982.0
10921,US,Oaktree Specialty Lending Corporation - 6.125% senior notes due 2028,OCSLL,25.14,,,,,,,0.0,6.11522,75420000.0
10922,US,Oaktree Specialty,OCSL,20.53,0.1,0.4895,11.84,407364.0,8381114.0,0.53,13.513,11.042,1585436004.0
10923,US,Oaktree Strategic,OCSI,8.5,,,,,,,37.773,,250467528.0
10924,US,Oculis Holding,OCS,11.0,0.0,0.0,-1.7,16734.0,188303.0,0.05,,,402577527.0
10925,US,Ocera医疗,OCRX,1.79,,,,,,,,,47460299.86
10926,US,奥克文货贷,OCN,30.93,0.57,1.8775,1.14,15051.0,464584.0,0.2,,,237449857.0
10927,US,奥兰若,OCLR,8.26,,,,,,,31.769,,1417491059.0
10928,US,Ocugen,OCGN,0.519,0.069,15.3333,-60.08,14797044.0,7647394.0,5.77,,,133124763.0
10929,US,东方文化,OCG,1.28,0.08,6.6667,-48.93,5645.0,6517.0,0.13,,0.0,5434109.0
10930,US,金融壹账通,OCFT,2.93,-0.04,-1.3468,-44.82,39620.0,119098.0,0.1,,,114268110.0
10931,US,OceanFirst,OCFC,17.87,0.41,2.3482,-11.71,196646.0,3501005.0,0.33,8.192,4.471,1061890243.0
10932,US,Ocean Biomedical,OCEA,0.6,0.0,0.0,-93.98,81863.0,49328.0,0.24,,,20444254.0
10933,US,OFS Credit,OCCI,6.41,-0.06,-0.9274,-2.09,150174.0,969809.0,0.94,,21.451,102028066.0
10934,US,Optical Cable,OCC,2.7,-0.075,-2.7027,-38.91,9102.0,25417.0,0.12,10.314,,21312939.0
10935,US,OCA Acquisition,OCAX,10.79,-0.01,-0.0926,5.06,178780.0,1929058.0,2.34,68.676,,82416361.0
10936,US,欧文斯科宁,OC,148.26,-0.26,-0.1751,77.21,274189.0,40755410.0,0.31,11.082,1.426,13176600977.0
10937,US,Orange County,OBT,63.32,0.62,0.9888,38.83,13873.0,876233.0,0.25,11.76,1.451,357787001.0
10938,US,Obseva,OBSV,0.1018,,,,,,,,,11521448.0
10939,US,Origin Bancorp,OBNK,28.61,,,,,,,9.642,1.045,884241144.76
10940,US,Obalon Therapeutics,OBLN,3.05,,,,,,,,0.0,30565782.0
10941,US,Oblong,OBLG,0.2,0.038,23.4568,-98.87,1220939.0,226072.0,8.17,,0.0,2989584.0
10942,US,Origin Bancorp,OBK,36.18,0.35,0.9768,35.67,74397.0,2690965.0,0.24,11.199,0.829,1118204985.0
10943,US,Orchestra BioMed,OBIO,9.89,0.39,4.1053,-25.69,89163.0,881640.0,0.25,,,353507883.0
10944,US,Obsidian Energy,OBE,7.18,0.04,0.5602,8.13,331551.0,2359025.0,0.42,1.062,,567712103.0
10945,US,Blue Owl Capital,OBDC,15.14,0.09,0.598,16.23,2032993.0,30866578.0,0.52,7.411,10.403,5900555622.0
10946,US,Outbrain,OB,4.56,0.05,1.1086,25.97,87772.0,399448.0,0.18,,,228708688.0
10947,US,Oasmia药业,OASM,1.55,,,,,,,,,104341924.0
10948,US,Oak Woods,OAKU,10.52,,,3.85,,,,79.161,,79222175.0
10949,US,Five Oaks Investment Corp. ,OAKS,3.44,,,,,,,7.907,7.0588,80522800.0
10950,US,Five Oaks Investment Corp. 8.75% Series A Cumulative Redeemable Preferred Stock,OAKS-A,25.3408,,,,,,,14.236,8.6058,40799000.0
10951,US,Origo Acquisition Corporation - Unit,OACQU,11.01,,,,,,,0.0,,60951360.0
10952,US,Origo Acquisition,OACQ,10.75,,,,,,,,,32009533.0
10953,US,OAKTREE ACQUISITION CORP II C/WTS 15/09/2027(TO PUR COM),OACB+,1.08,,,,,,,,,
10954,US,Oaktree II,OACB,9.38,,,,,,,11129.876,,2495295758.76
10955,US,OAKTREE ACQUISITION CORP UNIT 1 CL A ORD SHS 1/3 WT EXP,OAC.UN,18.26,,,,,,,,,319550000.0
10956,US,Oaktree收购,OAC,16.38,,,,,,,,,412059375.0
10957,US,OAKTREE ACQUISITION CORP C/WTS 2024(TO PUR COM),OAC+,4.14,,,,,,,,,
10958,US,OmniAb,OABI,6.13,0.33,5.6897,70.28,665089.0,4004426.0,0.57,,,712540080.0
10959,US,Realty Income,O,57.7,0.81,1.4238,-4.5,4211981.0,241960435.0,0.58,47.405,5.024,41771882919.0
10960,US,NUVEEN CA DIV ADV MUNI FD 3,NZH,13.82,,,,,,,14.2474,,333780600.0
10961,US,Nyxoah,NYXH,4.73,-0.02,-0.4211,-5.21,16223.0,76917.0,0.06,,,135627949.0
10962,US,纽约时报,NYT,46.11,0.12,0.2609,43.63,840083.0,38779387.0,0.51,39.219,0.911,7580811519.0
10963,US,纽约市REIT,NYRT,14.18,,,,,,,,,238107284.0
10964,US,帝国度假村,NYNY,9.75,,,,,,,,,335750093.0
10965,US,耐莫斯制药,NYMX,0.2,,,,,,,,,18253028.0
10966,US,纽约抵押信托,NYMT,8.7,0.07,0.8111,-3.57,683979.0,5937480.0,0.75,,13.874,788944084.0
10967,US,"NRG Yield, Inc. Class A",NYLD.A,19.77,,,,,,,39.54,6.12091,3740353380.0
10968,US,"NRG Yield, Inc. Class C ",NYLD,20.1,,,,,,,59.118,6.0149,3802787199.0
10969,US,"Eaton Vance New York Municipal Bond Fund II  of Beneficial Interest, $.01 par value",NYH,10.5473,,,,,,,5.959,4.5808,26969446.0
10970,US,纽约社区银行,NYCB,10.3,0.22,2.1825,27.74,6551183.0,67302740.0,0.91,2.66,6.505,7441627564.0
10971,US,American Strategic,NYC,7.89,0.15,1.938,-44.28,5625.0,43456.0,0.24,,0.0,18417943.0
10972,US,Nayax,NYAX,19.6,0.0,0.0,-0.51,297.0,5741.0,0.0,,,650401814.0
10973,US,Nxu,NXU,0.0208,-0.0001,-0.4785,-100.0,126126933.0,2675140.0,7234.66,,0.0,36262.0
10974,US,NVS CPTL CRP WNT,NXU+,1.35,,,,,,,,,
10975,US,NextPlay,NXTP,2.62,-0.11,-4.0293,14.41,3800357.0,8390886.0,63.98,,0.0,15562522.0
10976,US,耐思齐医疗,NXTM,30.0,,,,,,,,,2000540760.0
10977,US,Nxt-ID,NXTD,2.42,,,,,,,,0.0,21529479.0
10978,US,NextCure,NXTC,1.15,0.0,0.0,-18.44,64293.0,72656.0,0.23,,,32088481.0
10979,US,Nextracker,NXT,48.78,-0.47,-0.9543,103.25,1223579.0,59648443.0,0.85,55.413,,7056975039.0
10980,US,Nexstar Media Group,NXST,158.31,1.33,0.8472,-6.6,186867.0,29478301.0,0.55,12.346,3.561,5371619143.0
10981,US,Nexpoint Residential,NXRT,34.86,0.34,0.9849,-16.26,67096.0,2328658.0,0.26,30.135,4.94,895006551.0
10982,US,NextPlat,NXPL,1.7025,0.0225,1.3393,35.12,9507.0,15567.0,0.05,,,31878625.0
10983,US,恩智浦,NXPI,231.95,3.0,1.3103,49.86,1159961.0,269044871.0,0.45,21.186,1.755,59788197667.0
10984,US,Nexalin Technology,NXL,0.39,0.0303,8.4237,-47.93,53580.0,18761.0,0.72,,,2900259.0
10985,US,NexGel,NXGL,2.195,-0.055,-2.4444,75.6,5889.0,12923.0,0.1,,,12550196.0
10986,US,"Nexeo Solutions, Inc. - Unit",NXEOU,10.5,,,,,,,0.0,,456750000.0
10987,US,Nexeo Solutions,NXEO,9.93,,,,,,,46.634,,890704427.0
10988,US,Nexgen能源,NXE,6.99,0.07,1.0116,57.79,1148571.0,7983992.0,0.22,,,3667490287.0
10989,US,夸斯建材,NX,30.92,0.0,0.0,32.22,95843.0,2965197.0,0.29,12.369,1.035,1020425519.0
10990,US,"New York & Company, Inc. New York & Company, Inc. ",NWY,3.5,,,,,,,20.588,,226908850.0
10991,US,NWTN  CLS B ORD,NWTN,7.96,0.42,5.5703,-25.82,17532.0,134747.0,0.01,,,2278044707.0
10992,US,新闻集团,NWSA,24.13,0.33,1.3866,34.07,1126531.0,27081055.0,0.2,99.307,0.833,13803672648.0
10993,US,新闻集团(B股),NWS,25.3,0.36,1.4435,38.72,510136.0,12864171.0,0.09,104.122,0.794,14472976295.0
10994,US,西北管道,NWPX,30.52,0.51,1.6994,-9.44,28557.0,869262.0,0.29,12.957,,305633262.0
10995,US,西北天然气,NWN,39.11,-0.05,-0.1277,-14.08,129791.0,5078950.0,0.35,14.804,4.873,1438398179.0
10996,US,国家西方人寿保险,NWLI,483.44,0.23,0.0476,72.17,3554.0,1718165.0,0.1,,0.074,1757797509.0
10997,US,纽威,NWL,8.7,0.14,1.6355,-30.77,3000016.0,26040083.0,0.72,,5.057,3603540000.0
10998,US,大自然林业,NWGL,8.33,0.33,4.125,-7.44,3339.0,27102.0,0.02,24.243,,115852599.0
10999,US,NEWGIOCO GROUP INC,NWGI,1.5,,,,,,,,,16084500.0
11000,US,NatWest Group,NWG,5.7,0.05,0.885,-3.66,1266125.0,7201047.0,0.03,4.22,9.561,25091257192.0
11001,US,诺伍德金融,NWFL,34.49,0.49,1.4412,7.34,9801.0,335433.0,0.12,11.82,3.384,278311882.0
11002,US,Northwestern,NWE,51.35,0.17,0.3322,-9.31,230595.0,11874442.0,0.38,17.694,4.902,3144788921.0
11003,US,西北银行,NWBI,12.9,0.12,0.939,-1.16,612294.0,7897431.0,0.48,11.662,6.202,1639647508.0
11004,US,NW-CL,NW-CL,25.55,,,,,,,,,
11005,US,NOVONIX,NVX,1.75,-0.066,-3.6344,-57.32,67577.0,119398.0,0.06,,,213820889.0
11006,US,Nuvve Holding,NVVE,0.1301,0.0101,8.4167,-80.58,1884695.0,256579.0,4.19,,,5848029.0
11007,US,Novus Therapeutics,NVUS,14.6,,,,,,,,0.0,221341796.0
11008,US,纳微半导体,NVTS,8.36,0.21,2.5767,138.18,1606152.0,13380976.0,0.9,,,1496908921.0
11009,US,Nuvectra,NVTR,0.13,,,,,,,,,2325089.0
11010,US,Invitae,NVTA,0.7081,-0.0126,-1.7483,-61.93,7876539.0,5596231.0,2.75,,,202865580.0
11011,US,nVent Electric,NVT,58.99,-0.04,-0.0678,55.71,930630.0,54960718.0,0.56,20.784,1.185,9787137318.0
11012,US,Envista Holdings,NVST,24.53,0.34,1.4055,-27.15,1175412.0,28786333.0,0.69,22.048,,4204500136.0
11013,US,诺华制药,NVS,98.55,-0.2,-0.2025,17.45,814136.0,80256633.0,0.04,25.851,7.151,202565630600.0
11014,US,Nevro,NVRO,21.99,0.49,2.2791,-44.47,283979.0,6204333.0,0.78,,,796158835.0
11015,US,Enviri,NVRI,8.99,0.02,0.223,-1.75,348615.0,3149890.0,0.44,,,717703839.0
11016,US,NVR INC,NVR,7008.2,28.03,0.4016,51.94,11140.0,78066237.0,0.35,13.616,,22279278046.0
11017,US,Novo Integrated,NVOS,1.07,-0.04,-3.6036,-46.79,497032.0,535349.0,2.87,,0.0,18501575.0
11018,US,诺和诺德,NVO,102.68,-0.03,-0.0292,53.69,1851366.0,190433776.0,0.04,40.991,1.016,457777006295.0
11019,US,enVVeno Medical,NVNO,4.97,0.07,1.4286,-2.55,85107.0,420709.0,0.64,,,66185490.0
11020,US,Nvni Group,NVNI,1.5,0.01,0.6711,-87.21,3323.0,4982.0,0.01,,,43875000.0
11021,US,Novume Solutions,NVMM,0.69,,,,,,,,,13363657.0
11022,US,Nova,NVMI,135.97,0.71,0.5249,66.47,64186.0,8727579.0,0.22,29.073,,3905712280.0
11023,US,Novelion疗法,NVLN,0.68,,,,,,,,,13340883.0
11024,US,Invivo Therapeutics,NVIV,0.74,-0.0015,-0.2023,-68.51,39295.0,29630.0,1.27,,,2298030.0
11025,US,Navigator控股,NVGS,14.81,-0.07,-0.4704,24.71,77119.0,1143588.0,0.11,14.574,0.675,1085352153.0
11026,US,Novogen Limited - American Depositary Shares each representing one hundred Ordinary Shares,NVGN,3.19,,,,,,,,,153202300.0
11027,US,诺华家具,NVFY,1.63,-0.01,-0.6098,-25.02,15230.0,24550.0,0.93,,0.0,2664605.0
11028,US,Nuvei,NVEI,26.3,0.12,0.4584,4.65,277023.0,7285985.0,0.2,,0.76,3659614702.0
11029,US,NV5 Global,NVEE,113.92,1.64,1.4606,-13.91,51985.0,5903388.0,0.33,42.433,,1810865143.0
11030,US,NVE科技,NVEC,79.98,-0.29,-0.3613,30.22,21331.0,1718163.0,0.44,17.904,5.0,386575412.0
11031,US,英伟达,NVDA,492.79,4.49,0.9195,237.35,24419952.0,12052912163.0,0.99,64.439,0.032,1217191300000.0
11032,US,Nuvectis Pharma,NVCT,8.29,-0.02,-0.2407,10.53,53321.0,441694.0,0.31,,,143637464.0
11033,US,Novocure,NVCR,13.53,0.23,1.7293,-81.55,1687125.0,22743972.0,1.58,,,1445830859.0
11034,US,诺瓦瓦克斯医药,NVAX,5.05,-0.01,-0.1976,-50.88,4775916.0,24252439.0,4.02,,,599890621.0
11035,US,NorthView,NVAC,11.12,0.02,0.1802,9.77,229.0,2545.0,0.0,48.696,,68586848.0
11036,US,NuZee,NUZE,2.53,0.18,7.6596,-70.75,29591.0,72556.0,2.45,,0.0,3055580.0
11037,US,Nuwellis,NUWE,0.5795,-0.0125,-2.1115,-94.59,263926.0,149759.0,8.09,,,1891289.0
11038,US,Nuvalent,NUVL,74.3,1.18,1.6138,149.5,342602.0,25626568.0,0.55,,,4653416059.0
11039,US,Nuvation Bio,NUVB,1.5,0.01,0.6711,-21.87,749550.0,1126447.0,0.34,,,328416080.0
11040,US,Nutex Health,NUTX,0.2,-0.01,-4.7619,-89.47,1054339.0,212616.0,0.16,,,134156319.0
11041,US,如新集团,NUS,19.22,-0.12,-0.6205,-51.57,373181.0,7179712.0,0.76,16.226,8.163,949646131.0
11042,US,神经矩阵医疗,NURO,3.56,0.032,0.907,-70.13,109244.0,393260.0,10.01,,0.0,3886363.0
11043,US,Nukkleus,NUKK,3.7,0.3429,10.2142,10.22,352890.0,1216001.0,2.48,,,52745772.0
11044,US,纽柯钢铁,NUE,178.25,0.19,0.1067,36.57,477004.0,85049072.0,0.19,8.773,1.174,43820801572.0
11045,US,Nubia Brand,NUBI,10.19,-0.31,-2.9524,0.39,14936.0,167593.0,0.21,60.658,,72660987.0
11046,US,NUANCE COMMUNICATIONS INC,NUANV,14.03,,,,,,,,,
11047,US,Nu Holdings,NU,8.3,0.08,0.9732,103.93,9553877.0,79095170.0,0.2,106.079,,39465750510.0
11048,US,纳图兹家具,NTZ,6.6674,0.0074,0.1111,-13.3,1505.0,9859.0,0.01,,,73438804.0
11049,US,德克萨斯纽文基金,NTX,14.64,,,,,,,0.146,1.81967,146795280.0
11050,US,奈特阳科技,NTWK,2.08,-0.05,-2.3474,-27.9,11762.0,25235.0,0.1,,,23655464.0
11051,US,日本电报电话,NTT,42.9,,,,,,,12.544,,172918532443.8
11052,US,Netstreit,NTST,17.89,0.27,1.5323,2.36,374534.0,6670389.0,0.55,160.014,4.198,1229064879.0
11053,US,Northern Trust Corporation - Depository Shares,NTRSP,25.01,,,,,,,3.948,5.85,400160000.0
11054,US,Northern Trust,NTRS,84.25,0.41,0.489,-1.18,638292.0,53755201.0,0.31,15.169,3.569,17442814173.0
11055,US,Neurotrope,NTRP,0.941,,,,,,,,,22387018.0
11056,US,营养系统,NTRI,42.89,,,,,,,21.591,,1265104842.0
11057,US,Nutriband,NTRB,3.02,0.07,2.3729,-16.22,18475.0,56961.0,0.24,,,23656113.0
11058,US,Natera,NTRA,61.17,0.33,0.5424,52.28,480731.0,29400280.0,0.4,,,7349678755.0
11059,US,Nutrien,NTR,57.37,0.3,0.5257,-19.47,748983.0,42992419.0,0.15,12.908,3.664,28372180896.0
11060,US,南太集团,NTP,4.215,,,,,,,3.41,,165472470.0
11061,US,Nutanix,NTNX,47.23,-0.01,-0.0212,81.31,897830.0,42426015.0,0.37,,,11462234342.0
11062,US,NTN Buzztime,NTN,2.7,,,,,,,,,8037290.0
11063,US,Intellia,NTLA,32.34,0.98,3.125,-7.31,1152748.0,37148049.0,1.29,,,2896205175.0
11064,US,北方电信投资,NTL,50.99,,,,,,,1.456,,1499570000.0
11065,US,Network-1,NTIP,2.2,0.0,0.0,4.42,2747.0,5976.0,0.01,,4.591,51987377.0
11066,US,北方科技国际,NTIC,12.08,-0.04,-0.33,-7.13,6964.0,84083.0,0.07,39.105,2.31,113885396.0
11067,US,NETGEAR,NTGR,14.95,0.2,1.3559,-17.45,138516.0,2066209.0,0.47,,,442646402.0
11068,US,Neon Therapeutics,NTGN,3.07,,,,,,,,,88927640.06
11069,US,NYSE NTEST.O,NTEST.O,25.05,,,,,,,,,
11070,US,NTEST N,NTEST.N,0.5,,,,,,,,,
11071,US,NYSE NTEST.L,NTEST.L,25.01,,,,,,,,,
11072,US,NYSE TEST I,NTEST.I,25.015,,,,,,,,,
11073,US,NYSE NTEST.H,NTEST.H,25.07,,,,,,,,,
11074,US,NYSE TEST TICKER,NTEST,25.04,,,,,,,,,
11075,US,网易,NTES,92.2,4.565,5.2091,29.24,8078185.0,745349548.0,1.25,15.866,1.903,59464580209.0
11076,US,Indaptus,NTEC,9.63,,,,,,,,0.0,17745403.0
11077,US,网侦系统,NTCT,22.49,-0.02,-0.0888,-30.82,245961.0,5533897.0,0.35,23.953,,1596702919.0
11078,US,Natura &Co,NTCO,6.71,0.0,0.0,54.97,372451.0,2499497.0,0.05,4.709,,4652875261.0
11079,US,纽文康涅狄格津贴收益市政基金,NTC,12.04,,,,,,,0.009,4.06948,174399400.0
11080,US,Notable Labs,NTBL,2.1317,-0.1283,-5.677,-60.96,60343.0,128689.0,0.67,,0.0,19188114.0
11081,US,毕达菲尔特银行,NTB,33.05,0.47,1.4426,18.0,256457.0,8475750.0,0.53,6.846,5.446,1609202352.0
11082,US,NetApp,NTAP,89.38,-0.02,-0.0224,53.24,525383.0,46982816.0,0.26,26.611,2.309,18415054981.0
11083,US,诺泰克电子,NSYS,9.6801,-0.1321,-1.3463,-20.98,2078.0,19911.0,0.08,12.386,,26517443.0
11084,US,NSTS Bancorp,NSTS,9.41,-0.12,-1.2592,-7.11,1847.0,17379.0,0.03,,,50016606.0
11085,US,Nanostring科技,NSTG,0.6838,-0.1145,-14.343,-91.42,1300539.0,971952.0,2.7,,,32903298.0
11086,US,NRTHRN STR IV WT,NSTD+,0.12,,,,,,,,,
11087,US,NRTHR STR III WT,NSTC+,0.0079,,,,,,,,,
11088,US,NRTHN STR INV WT,NSTB+,0.0052,,,-91.98,,,,,,
11089,US,Northern Star II,NSTB,10.29,,,2.69,,,,49.254,,119579977.0
11090,US,纳普科安全技术,NSSC,35.25,0.53,1.5265,29.26,143439.0,5047489.0,0.39,37.547,0.63,1296145919.0
11091,US,INSPIREMD INC C/WTS 07/07/2021(TO PUR COM)(POST SPLIT),NSPR+,0.0499,,,,,,,,,
11092,US,InspireMD,NSPR,2.31,0.16,7.4419,168.76,44522.0,100180.0,0.21,,,49779666.0
11093,US,Insperity,NSP,117.54,0.41,0.35,5.53,164289.0,19308063.0,0.44,23.061,1.927,4381966073.0
11094,US,Nationstar抵押控股,NSM,18.27,,,,,,,9.667,,1793713320.63
11095,US,洞察企业,NSIT,178.16,0.79,0.4454,77.68,154198.0,27499247.0,0.47,21.642,,5803888211.0
